Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-12-04,18.03429221050816,18.585558784628496,17.384585176723476,17.77834701538086,80407200,0.0,0.0
2000-12-05,18.644623684733794,19.05807362916823,18.349302295852056,18.86119270324707,101734400,0.0,0.0
2000-12-06,18.900570433089857,18.920258527290994,17.660220498418337,17.857101440429688,90560800,0.0,0.0
2000-12-07,16.833317083470963,17.01050989487592,16.45924337050494,16.73487663269043,145308400,0.0,0.0
2000-12-08,17.20739305936373,17.60115491426908,16.83331929720365,17.14832878112793,120939800,0.0,0.0
2000-12-11,17.483023833407266,18.506804508336522,17.325519114187383,18.29023551940918,95576200,0.0,0.0
2000-12-12,18.211488550173904,18.900571900721026,17.876790922765302,18.388681411743164,63106000,0.0,0.0
2000-12-13,19.05806493967381,19.05806493967381,17.896468006367247,18.034284591674805,98360400,0.0,0.0
2000-12-14,18.250872083612393,18.50189540515075,17.443659833959632,17.483036041259766,71201400,0.0,0.0
2000-12-15,16.080247541849314,16.38049091499067,15.041700792130854,15.494526863098145,116899800,0.0,0.0
2000-12-18,15.435458772946028,15.750468135659212,14.805440047519658,15.061385154724121,107187400,0.0,0.0
2000-12-19,14.943261461776668,15.1204542854341,14.017921160454529,14.116361618041992,120271800,0.0,0.0
2000-12-20,13.486343076430172,13.860416825995388,13.033516958535436,13.072893142700195,149037800,0.0,0.0
2000-12-21,12.836631308356635,14.214797246370384,12.698814714555262,13.683218955993652,163173000,0.0,0.0
2000-12-22,14.096673557286628,14.844821036583962,14.096673557286628,14.628252029418945,109551800,0.0,0.0
2000-12-26,14.766068458557129,15.297646923065185,14.45105899810791,14.766068458557129,66941600,0.0,0.0
2000-12-27,14.529811571616664,14.746380578781682,14.175425923528453,14.628252029418945,69003800,0.0,0.0
2000-12-28,14.214798059236117,14.569183606419289,13.821036340143703,14.037605285644531,77619200,0.0,0.0
2000-12-29,13.840729868721207,14.431372679619693,13.545408463271963,13.66353702545166,99977600,0.0,0.0
2001-01-02,13.899794149811056,14.175427461563682,13.50603227587873,13.66353702545166,82413200,0.0,0.0
2001-01-03,13.604467791093532,15.396083665173865,13.584779704565175,15.100762367248535,135962200,0.0,0.0
2001-01-04,15.061382767461962,15.907970295567667,14.766061536727413,15.25826358795166,112397000,0.0,0.0
2001-01-05,15.27796395377045,15.711102107098995,14.9826424855919,15.474844932556152,93414600,0.0,0.0
2001-01-08,15.415777206420898,15.671722421853174,14.707005840608444,15.415777206420898,79817600,0.0,0.0
2001-01-09,15.750469948615613,16.577369620917935,15.671717598872537,16.32142448425293,114965400,0.0,0.0
2001-01-10,16.065483255589264,16.951447405713672,15.986730886689315,16.656126022338867,90230200,0.0,0.0
2001-01-11,16.69549883062189,17.56177471334284,16.478929859941655,17.325517654418945,101854800,0.0,0.0
2001-01-12,17.28614828965374,17.32552448165751,16.53800064158217,16.853010177612305,73712000,0.0,0.0
2001-01-16,16.813627181807256,16.853003357877064,16.104856012550744,16.557682037353516,68462400,0.0,0.0
2001-01-17,16.892380751572645,17.286142540653593,16.55768323085384,16.675811767578125,72844200,0.0,0.0
2001-01-18,16.912081035407816,17.699605181410508,16.57738327335667,17.483036041259766,109788800,0.0,0.0
2001-01-19,18.900572354676292,19.353398567340413,18.546186623026113,19.2155818939209,209348800,0.0,0.0
2001-01-22,19.136824221224398,19.215576584274704,18.585557679872256,18.939943313598633,76673000,0.0,0.0
2001-01-23,18.82182303350899,19.19589692225028,18.565877741212322,19.077768325805664,70295200,0.0,0.0
2001-01-24,19.215574111105077,19.983409552020134,19.13682175819071,19.825904846191406,110455000,0.0,0.0
2001-01-25,19.766840796861178,20.160602565722954,19.39276711644249,19.471519470214844,85657400,0.0,0.0
2001-01-26,19.215577960014343,20.259046845138073,19.215577960014343,20.160606384277344,93080000,0.0,0.0
2001-01-29,20.022791912389355,20.357489515644634,20.00310381808022,20.318113327026367,84983800,0.0,0.0
2001-01-30,20.31810200708152,20.396854340442303,19.806211840236443,19.963716506958008,57276800,0.0,0.0
2001-01-31,19.84559067537743,20.081847707227162,19.215571923778146,19.235260009765625,81898800,0.0,0.0
